formula,Temperature,Rho (Ohm.cm)
La.75F.25OBiS2,300.0,0.003995902
La.75F.25OBiS2,400.0,0.003586066
La.50F.50OBiS2,300.0,0.002629781
La.50F.50OBiS2,400.0,0.003210383
Bi2O2Se,300.0,#DIV/0!
Bi2O2Se,400.0,#DIV/0!
Bi2O2Se,700.0,0.294285714
Bi1.94Ta0.06O2,300.0,0.02
Bi1.94Ta0.06O2,400.0,0.017024793
Bi1.94Ta0.06O2,700.0,0.01648
Bi1.92Ta0.08O2,300.0,0.009951691
Bi1.92Ta0.08O2,400.0,0.008917749
Bi1.92Ta0.08O2,700.0,0.010842105
Bi1.90Ta0.10O2,300.0,0.006710098
Bi1.90Ta0.10O2,400.0,0.006602564
Bi1.90Ta0.10O2,700.0,0.009155556
Bi1.88Ta0.12O2,300.0,0.0071777
Bi1.88Ta0.12O2,400.0,0.006843854
Bi1.88Ta0.12O2,700.0,0.009363636
Bi2YO4Cu2Se2,300.0,0.001136221
Bi2YO4Cu2Se2,400.0,0.001512114
Bi2YO4Cu2Se2,700.0,0.004469136
Bi2YO4Cu2Se2,1000.0,0.006188034
Bi2YO4Cu2Se1.95I.05,300.0,0.001431396
Bi2YO4Cu2Se1.95I.05,400.0,0.001828283
Bi2YO4Cu2Se1.95I.05,700.0,0.007589099
Bi2YO4Cu2Se1.9I.10,300.0,0.005746032
Bi2YO4Cu2Se1.9I.10,400.0,0.004905149
Bi2YO4Cu2Se1.9I.10,700.0,0.008743961
Bi2YO4Cu2Se1.9I.10,1000.0,0.011492063
Bi2YO4Cu2Se1.85I.15,300.0,0.005665102
Bi2YO4Cu2Se1.85I.15,400.0,0.006934866
Bi2YO4Cu2Se1.85I.15,700.0,0.028730159
Bi2YO4Cu2Se1.80I.20,300.0,0.001795635
Bi2YO4Cu2Se1.80I.20,400.0,0.002298413
Bi2YO4Cu2Se1.80I.20,700.0,0.012569444
Bi2YO4Cu2Se1.80I.20,1000.0,0.011492063
Mg3.07Sb1.5Bi0.48Se.02,300.0,0.009054393
Mg3.07Sb1.5Bi0.48Se.02,400.0,0.009322176
Mg3.07Sb1.5Bi0.48Se.02,700.0,0.00865272
Mg3.07Sb1.5Bi0.47Se.03,300.0,0.013221757
Mg3.07Sb1.5Bi0.47Se.03,400.0,0.011598326
Mg3.07Sb1.5Bi0.47Se.03,700.0,0.008736402
Mg3.07Sb1.5Bi0.46Se.04,300.0,0.013623431
Mg3.07Sb1.5Bi0.46Se.04,400.0,0.01223431
Mg3.07Sb1.5Bi0.46Se.04,700.0,0.009221757
Mg3.07Sb1.5Bi0.45Se.05,300.0,0.012669456
Mg3.07Sb1.5Bi0.45Se.05,400.0,0.01176569
Mg3.07Sb1.5Bi0.45Se.05,700.0,0.009389121
Mg3.07Sb1.5Bi0.44Se.06,300.0,0.014811715
Mg3.07Sb1.5Bi0.44Se.06,400.0,0.013405858
Mg3.07Sb1.5Bi0.44Se.06,700.0,0.009874477
Sn.985Na.015Se (hole doped)   B axis,300.0,6.5839E-04
Sn.985Na.015Se (hole doped)   B axis,400.0,1.1379E-03
Sn.985Na.015Se (hole doped)   B axis,700.0,5.6987E-03
Sn.985Na.015Se (hole doped)   A axis,300.0,2.7475E-03
Sn.985Na.015Se (hole doped)   A axis,400.0,5.4447E-03
Sn.985Na.015Se (hole doped)   A axis,700.0,2.3781E-02
Sn.985Na.015Se (hole doped)   C axis,300.0,9.6272E-04
Sn.985Na.015Se (hole doped)   C axis,400.0,1.5421E-03
Sn.985Na.015Se (hole doped)   C axis,700.0,9.4102E-03
Bi.38Sb1.62Te3,300.0,8.4559E-04
Bi.38Sb1.62Te3,400.0,1.4024E-03
Bi.38Sb1.62Te3,700.0,2.0058E-03
Bi.38Sb1.62Te3+.5%(Ge.5Mn.5Te),300.0,6.6092E-04
Bi.38Sb1.62Te3+.5%(Ge.5Mn.5Te),400.0,1.0849E-03
Bi.38Sb1.62Te3+.5%(Ge.5Mn.5Te),700.0,1.5541E-03
Bi.38Sb1.62Te3+1%(Ge.5Mn.5Te),300.0,5.0292E-04
Bi.38Sb1.62Te3+1%(Ge.5Mn.5Te),400.0,8.0986E-04
Bi.38Sb1.62Te3+1%(Ge.5Mn.5Te),700.0,1.1815E-03
Bi.38Sb1.62Te3+1.5%(Ge.5Mn.5Te),300.0,4.7784E-04
Bi.38Sb1.62Te3+1.5%(Ge.5Mn.5Te),400.0,7.5991E-04
Bi.38Sb1.62Te3+1.5%(Ge.5Mn.5Te),700.0,1.1129E-03
BiSbTe1.5Se1.5,300.0,7.7173E+01
BiSbTe1.5Se1.5,400.0,7.5249E+01
BiSbTe1.5Se1.5,700.0,7.6994E+01
(BiSbTe1.5Se1.5).997Ag.003,300.0,8.3375E+01
(BiSbTe1.5Se1.5).997Ag.003,400.0,8.3166E+01
(BiSbTe1.5Se1.5).997Ag.003,700.0,9.8751E+01
(BiSbTe1.5Se1.5).994Ag.006,300.0,8.3166E+01
(BiSbTe1.5Se1.5).994Ag.006,400.0,7.6287E+01
(BiSbTe1.5Se1.5).994Ag.006,700.0,8.8486E+01
(BiSbTe1.5Se1.5).991Ag.009,300.0,7.9578E+01
(BiSbTe1.5Se1.5).991Ag.009,400.0,7.0161E+01
(BiSbTe1.5Se1.5).991Ag.009,700.0,8.2959E+01
(BiSbTe1.5Se1.5).988Ag.012,300.0,1.5946E+02
(BiSbTe1.5Se1.5).988Ag.012,400.0,1.2959E+02
(BiSbTe1.5Se1.5).988Ag.012,700.0,1.2472E+02
Bi0.5Sb1.5Te2.7Se.3,300.0,0.000752
Bi0.5Sb1.5Te2.7Se.3,400.0,0.001088
Bi0.5Sb1.5Te2.7Se.3,700.0,0.0024
Bi0.5Sb1.5Te2.5Se.5,300.0,0.000624
Bi0.5Sb1.5Te2.5Se.5,400.0,0.00088
Bi0.5Sb1.5Te2.5Se.5,700.0,0.001984
Bi0.5Sb1.5Te2.25Se.75,300.0,0.002864
Bi0.5Sb1.5Te2.25Se.75,400.0,0.003648
Bi0.5Sb1.5Te2.25Se.75,700.0,0.00584
BI.4Sb1.6Te3,300.0,1.0600E-03
BI.4Sb1.6Te3,400.0,1.7358E-03
BI.4Sb1.6Te3,700.0,2.2745E-03
BI.4Sb1.590Ge.010Te3,300.0,9.1711E-04
BI.4Sb1.590Ge.010Te3,400.0,1.5090E-03
BI.4Sb1.590Ge.010Te3,700.0,1.9896E-03
BI.4Sb1.585Ge.015Te3,300.0,8.2215E-04
BI.4Sb1.585Ge.015Te3,400.0,1.4086E-03
BI.4Sb1.585Ge.015Te3,700.0,1.8908E-03
BI.4Sb1.580Ge.020Te3,300.0,6.6680E-04
BI.4Sb1.580Ge.020Te3,400.0,1.0659E-03
BI.4Sb1.580Ge.020Te3,700.0,1.5090E-03
Bi2Te2.4Se0.6,300.0,3.9464E-03
Bi2Te2.4Se0.6,400.0,4.9330E-03
Bi2Te2.4Se0.6,700.0,2.7217E-03
Bi2Te2.3I.1Se0.6,300.0,5.4433E-04
Bi2Te2.3I.1Se0.6,400.0,7.8147E-04
Bi2Te2.3I.1Se0.6,700.0,1.3608E-03
Bi2Te2.2I.2Se0.6,300.0,3.8502E-04
Bi2Te2.2I.2Se0.6,400.0,5.5195E-04
Bi2Te2.2I.2Se0.6,700.0,9.9910E-04
Bi2Te2.5Se0.6,300.0,8.8684E-04
Bi2Te2.5Se0.6,400.0,1.2939E-03
Bi2Te2.5Se0.6,700.0,1.9732E-03
Bi2Te2.6Se0.6,300.0,6.3143E-04
Bi2Te2.6Se0.6,400.0,9.3963E-04
Bi2Te2.6Se0.6,700.0,1.6443E-03
 Bi.048SB.152Te.3///Bi.048SB.152Te.3+Xwt%,300.0,7.7936E-04
 Bi.048SB.152Te.3///Bi.048SB.152Te.3+Xwt%,400.0,1.3523E-03
 Bi.048SB.152Te.3///Bi.048SB.152Te.3+Xwt%,700.0,1.9220E-03
Bi.048SB.152Te.3+.005wt%PbTe,300.0,5.5874E-04
Bi.048SB.152Te.3+.005wt%PbTe,400.0,9.8193E-04
Bi.048SB.152Te.3+.005wt%PbTe,700.0,1.4651E-03
Bi.048SB.152Te.3+.01wt%PbTe,300.0,4.7235E-04
Bi.048SB.152Te.3+.01wt%PbTe,400.0,8.5733E-04
Bi.048SB.152Te.3+.01wt%PbTe,700.0,1.4963E-03
Bi.048SB.152Te.3+.015wt%PbTe,300.0,4.8141E-04
Bi.048SB.152Te.3+.015wt%PbTe,400.0,8.3691E-04
Bi.048SB.152Te.3+.015wt%PbTe,700.0,1.3268E-03
Bi.035Sb1.65Te3,300.0,2744749.242
Bi.035Sb1.65Te3,400.0,1897032.915
Bi.05Sb1.5Te3,300.0,3511191.734
Bi.05Sb1.5Te3,400.0,2487264.235
BiSbTe3,300.0,1232846.739
Bi2Te3,300.0,17837619.61
Cu3Sb1Se4,300.0,3.5141E-06
Cu3Sb1Se4,400.0,3.3875E-06
Cu3Sb1Se4,700.0,1.6187E-06
Cu3Sb.99Bi.01Se4,300.0,3.7644E-06
Cu3Sb.99Bi.01Se4,400.0,4.0697E-06
Cu3Sb.99Bi.01Se4,700.0,2.2112E-06
Cu3Sb.98Bi.02Se4,300.0,3.5465E-06
Cu3Sb.98Bi.02Se4,400.0,3.7644E-06
Cu3Sb.98Bi.02Se4,700.0,1.8071E-06
Cu3Sb.96Bi.04Se4,300.0,5.1423E-06
Cu3Sb.96Bi.04Se4,400.0,5.3590E-06
Cu3Sb.96Bi.04Se4,700.0,3.0205E-06
Cu3Sb.8Bi.1Se4,300.0,4.7565E-06
Cu3Sb.8Bi.1Se4,400.0,5.9280E-06
Cu3Sb.8Bi.1Se4,700.0,3.3259E-06
Bi.48SB1.52Te3,300.0,0.00200813
Bi.48SB1.52Te3,400.0,0.003089431
Bi.48SB1.52Te3,700.0,0.003268293
Bi.48SB1.52Te3+1%(MnSb2Se4),300.0,0.00101626
Bi.48SB1.52Te3+1%(MnSb2Se4),400.0,0.001560976
Bi.48SB1.52Te3+1%(MnSb2Se4),700.0,0.002317073
Bi.48SB1.52Te3+2%(MnSb2Se4),300.0,0.001195122
Bi.48SB1.52Te3+2%(MnSb2Se4),400.0,0.001707317
Bi.48SB1.52Te3+2%(MnSb2Se4),700.0,0.002471545
Bi.48SB1.52Te3+3%(MnSb2Se4),300.0,0.001674797
Bi.48SB1.52Te3+3%(MnSb2Se4),400.0,0.002479675
Bi.48SB1.52Te3+3%(MnSb2Se4),700.0,0.003195122
Bi.48SB1.52Te3+4%(MnSb2Se4),300.0,0.001813008
Bi.48SB1.52Te3+4%(MnSb2Se4),400.0,0.002642276
Bi.48SB1.52Te3+4%(MnSb2Se4),700.0,0.003341463
Bi.48SB1.52Te3+2%(Mn.8Cu.2Sb2Se4),300.0,0.001097561
Bi.48SB1.52Te3+2%(Mn.8Cu.2Sb2Se4),400.0,0.001504065
Bi.48SB1.52Te3+2%(Mn.8Cu.2Sb2Se4),700.0,0.002170732
Cu2Se,300.0,1.1272E-03
Cu2Se,400.0,3.0200E-03
Cu2Se,700.0,4.7424E-03
Cu2Se,1000.0,7.4473E-03
Cu1.98Ag.02Se,300.0,2.2699E-03
Cu1.98Ag.02Se,400.0,1.1169E-02
Cu1.98Ag.02Se,700.0,3.0761E-02
Cu1.98Ag.02Se,1000.0,4.1687E-02
Cu2Te,300.0,1.8030E-04
Cu2Te,400.0,2.2080E-04
Cu2Te,700.0,4.7424E-04
Cu2Te,1000.0,6.1944E-04
Cu1.98Ag.02Te,300.0,4.2462E-04
Cu1.98Ag.02Te,400.0,4.6559E-04
Cu1.98Ag.02Te,700.0,1.3428E-03
Cu1.98Ag.02Te,1000.0,1.7061E-03
Cu2S,300.0,8.6136E-02
Cu2S,400.0,1.7408E-01
Cu2S,700.0,6.2560E-01
Cu2S,1000.0,8.7992E-02
Cu1.98S,300.0,2.5551E-02
Cu1.98S,400.0,1.5317E-02
Cu1.98S,700.0,1.7783E-02
Cu1.98S,1000.0,2.2009E-02
Cu1.97S,300.0,1.2643E-02
Cu1.97S,400.0,7.2629E-03
Cu1.97S,700.0,7.2629E-03
Cu1.97S,1000.0,1.1365E-02
Cu2S.5Te.5,300.0,2.9764E-03
Cu2S.5Te.5,400.0,2.9764E-03
Cu2S.5Te.5,700.0,5.0730E-03
Cu2S.5Te.5,1000.0,1.1018E-02
Cu2S.52Te.48,300.0,3.5267E-03
Cu2S.52Te.48,400.0,3.3598E-03
Cu2S.52Te.48,700.0,3.7019E-03
Cu2S.52Te.48,1000.0,5.4556E-03
Cu2S.54Te.46,300.0,5.1974E-03
Cu2S.54Te.46,400.0,4.7172E-03
Cu2S.54Te.46,700.0,5.5894E-03
Cu2S.54Te.46,1000.0,8.4395E-03
Cu2S,300.0,7.8476E-02
Cu2S,400.0,1.2140E-01
Cu2S,700.0,6.0110E-01
Cu2S,1000.0,8.8587E-02
Cu2Se,300.0,9.7605E-04
Cu2Se,400.0,1.7462E-03
Cu2Se,700.0,3.9811E-03
Cu2Se,1000.0,7.6597E-03
Cu1.97Se,300.0,1.2743E-02
Cu1.97Se,400.0,1.0497E-02
Cu1.97Se,700.0,7.4763E-03
Cu1.97Se,1000.0,1.1288E-02
Cu2Te,300.0,3.0494E-04
Cu2Te,400.0,3.4422E-04
Cu2Te,700.0,6.9519E-04
Cu2Te,1000.0,8.4395E-04
Cu3Sb1Se4,300.0,0.033838552
Cu3Sb1Se4,400.0,0.033083225
Cu3Sb1Se4,700.0,0.01588475
Cu3Sb.96Sn.02Bi.02Se4,300.0,0.003126785
Cu3Sb.96Sn.02Bi.02Se4,400.0,0.003580318
Cu3Sb.96Sn.02Bi.02Se4,700.0,0.006295346
Cu3Sb.93Sn.05Bi.02Se4,300.0,0.001132196
Cu3Sb.93Sn.05Bi.02Se4,400.0,0.001326017
Cu3Sb.93Sn.05Bi.02Se4,700.0,0.002154435
Cu3Sb.88Sn.1Bi.02Se4,300.0,0.000771356
Cu3Sb.88Sn.1Bi.02Se4,400.0,0.000883239
Cu3Sb.88Sn.1Bi.02Se4,700.0,0.001403004
Cu3Sb.9Sn.1Se4,300.0,0.001119488
Cu3Sb.9Sn.1Se4,400.0,0.001281868
Cu3Sb.9Sn.1Se4,700.0,0.001990763
Cu3Sb.98Bi.02Se4,300.0,0.037036288
Cu3Sb.98Bi.02Se4,400.0,0.037456691
Cu3Sb.98Bi.02Se4,700.0,0.017984649
Cu3Sb1Se4,300.0,0.034648349
Cu3Sb1Se4,400.0,0.034020918
Cu3Sb1Se4,700.0,0.016082339
Cu3Sb.99Sn.01Se4,300.0,0.005940316
Cu3Sb.99Sn.01Se4,400.0,0.006689549
Cu3Sb.99Sn.01Se4,700.0,0.010091791
Cu3Sb.98Sn.02Se4,300.0,0.002214308
Cu3Sb.98Sn.02Se4,400.0,0.002470911
Cu3Sb.98Sn.02Se4,700.0,0.003866354
Cu3Sb.95Sn.05Se4,300.0,0.001746077
Cu3Sb.95Sn.05Se4,400.0,0.001984354
Cu3Sb.95Sn.05Se4,700.0,0.003371148
Cu3Sb1-xSnxSe4,300.0,0.001105734
Cu3Sb.9Sn.1Se4,400.0,0.001279802
Cu3Sb.9Sn.1Se4,700.0,0.002002568
Cu3Sb1Se4,300.0,0.035039222
Cu3Sb1Se4,400.0,0.033477458
Cu3Sb1Se4,700.0,0.016140642
Cu3Sb.99Bi.01Se4,300.0,0.03972006
Cu3Sb.99Bi.01Se4,400.0,0.040868259
Cu3Sb.99Bi.01Se4,700.0,0.022336231
Cu3Sb.98Bi.02Se4,300.0,0.0373063
Cu3Sb.98Bi.02Se4,400.0,0.039046684
Cu3Sb.98Bi.02Se4,700.0,0.018089466
Cu3Sb.96Bi.04Se4,300.0,0.054034765
Cu3Sb.96Bi.04Se4,400.0,0.053422323
Cu3Sb.96Bi.04Se4,700.0,0.03055966
Cu3Sb.9Bi.1Se4,300.0,0.054034765
Cu3Sb.9Bi.1Se4,400.0,0.059872546
Cu3Sb.9Bi.1Se4,700.0,0.034249439
CuInTe2(annealed 1hr),300.0,0.028972656
CuInTe2(annealed 1hr),400.0,0.031410585
CuInTe2(annealed 1hr),700.0,0.008394148
CuInTe2(annealed 1hr),1000.0,0.007742637
CuInTe2(annealed 3 Days),300.0,0.012572314
CuInTe2(annealed 3 Days),400.0,0.013268047
CuInTe2(annealed 3 Days),700.0,0.007046172
CuInTe2(annealed 3 Days),1000.0,0.006951928
CuInTe2(annealed 7 Days),300.0,0.007046172
CuInTe2(annealed 7 Days),400.0,0.007436097
CuInTe2(annealed 7 Days),700.0,0.005835551
CuInTe2(annealed 7 Days),1000.0,0.006158482
MgAg0.97Sb.985As.005,300.0,0.002072848
MgAg0.97Sb.985As.005,400.0,0.002284768
MgAg0.97Sb.985As.005,700.0,0.001476821
MgAg0.97Sb.98As.01,300.0,0.001701987
MgAg0.97Sb.98As.01,400.0,0.001900662
MgAg0.97Sb.98As.01,700.0,0.001304636
MgAg0.97Sb.985Bi.005,300.0,0.003794702
MgAg0.97Sb.985Bi.005,400.0,0.003781457
MgAg0.97Sb.985Bi.005,700.0,0.002152318
MgAg0.97Sb.98Bi.01,300.0,0.004066225
MgAg0.97Sb.98Bi.01,400.0,0.004099338
MgAg0.97Sb.98Bi.01,700.0,0.002165563
MgAg0.97Sb.985Sn.005,300.0,0.002967742
MgAg0.97Sb.985Sn.005,400.0,0.003064516
MgAg0.97Sb.985Sn.005,700.0,0.001814516
MgAg0.97Sb.98Sn.01,300.0,0.002572581
MgAg0.97Sb.98Sn.01,400.0,0.002729839
MgAg0.97Sb.98Sn.01,700.0,0.001612903
MgAg0.97Sb.985Pb.005,300.0,0.003483871
MgAg0.97Sb.985Pb.005,400.0,0.003572581
MgAg0.97Sb.985Pb.005,700.0,0.002108871
MgAg0.97Sb.98Pb.01,300.0,0.003362903
MgAg0.97Sb.98Pb.01,400.0,0.003479839
MgAg0.97Sb.98Pb.01,700.0,0.001899194
BiSbTe,300.0,1.0405E-03
BiSbTe,400.0,1.6631E-03
BiSbTe,700.0,2.2449E-03
BiSbTe+(T2O3)2wt%,300.0,1.9543E-03
BiSbTe+(T2O3)2wt%,400.0,2.9167E-03
BiSbTe+(T2O3)2wt%,700.0,3.3333E-03
BiSbTe+(T2O3)4wt%,300.0,2.0104E-03
BiSbTe+(T2O3)4wt%,400.0,2.8625E-03
BiSbTe+(T2O3)4wt%,700.0,3.3772E-03
BiSbTe+(T2O3)6%,300.0,2.0533E-03
BiSbTe+(T2O3)6wt%,400.0,2.9167E-03
BiSbTe+(T2O3)6wt%,700.0,3.3624E-03
BaCu5.7Se.6Te6.4,300.0,3.4270E-02
BaCu5.7Se.6Te6.4,400.0,2.6237E-02
BaCu5.7Se.6Te6.4,700.0,1.6874E-02
Cu2ZnSn.90In0.10Se4,300.0,277.1084337
Cu2ZnSn.90In0.10Se4,400.0,246.3855422
Cu2ZnSn.90In0.10Se4,700.0,146.9879518
Cu2ZnSn.90In0.10Se4,1000.0,100
Cu2ZnSnSe4,300.0,418032.7869
Cu2ZnSnSe4,400.0,409836.0656
Cu2ZnSnSe4,700.0,459016.3934
Cu2ZnSn.95In0.05Se4,300.0,2114754.098
Cu2ZnSn.95In0.05Se4,400.0,1827868.852
Cu2ZnSn.95In0.05Se4,700.0,1106557.377
Cu2ZnSn.90In0.10Se4,300.0,2606557.377
Cu2ZnSn.90In0.10Se4,400.0,2213114.754
Cu2ZnSn.90In0.10Se4,700.0,1442622.951
Cu2ZnSn.85In0.15Se4,300.0,2885245.902
Cu2ZnSn.85In0.15Se4,400.0,2483606.557
Cu2ZnSn.85In0.15Se4,700.0,1655737.705
BaCu5.9SeTe6,300.0,150.5617978
BaCu5.9SeTe6,400.0,121.7977528
BaCu5.9SeTe6,700.0,130.7865169
BaCu5.9STe6,300.0,80
BaCu5.9STe6,400.0,75.50561798
BaCu5.9STe6,700.0,84.49438202
Ba8Ni4Ge42,300.0,0.003446085
Ba8Ni4Ge42,400.0,0.003696869
Ba8Ni4Ge42,700.0,0.002485645
Ba8Ni4Ge42,1000.0,0.00191816
Ba8Ni2.97Ga3.94Ge39.09,300.0,0.002537175
Ba8Ni2.97Ga3.94Ge39.09,400.0,0.003165023
Ba8Ni2.97Ga3.94Ge39.09,700.0,0.00386735
Ba8Ni2.97Ga3.94Ge39.09,1000.0,0.002250752
Ba8Ni1.90Ga8.04Ge36.06,300.0,0.001909919
Ba8Ni1.90Ga8.04Ge36.06,400.0,0.002297114
Ba8Ni1.90Ga8.04Ge36.06,700.0,0.003612773
Ba8Ni1.90Ga8.04Ge36.06,1000.0,0.002768899
Ba8Ni.84Ga12.07Ge33.09,300.0,0.00098283
Ba8Ni.84Ga12.07Ge33.09,400.0,0.001197255
Ba8Ni.84Ga12.07Ge33.09,700.0,0.002085825
Ba8Ni.84Ga12.07Ge33.09,1000.0,0.001892588
Ba8Ni.32Ga13.63Ge32.05,300.0,0.00076026
Ba8Ni.32Ga13.63Ge32.05,400.0,0.000933588
Ba8Ni.32Ga13.63Ge32.05,700.0,0.001700135
Ba8Ni.32Ga13.63Ge32.05,1000.0,0.002238062
Ba0.06La0.05Yb0.02Co4Sb12,300.0,0.000536664
Ba0.06La0.05Yb0.02Co4Sb12,400.0,0.000633605
Ba0.06La0.05Yb0.02Co4Sb12,700.0,0.000851679
Ba0.06La0.05Yb0.02Co4Sb12,1000.0,0.000902062
Ba0.08La0.05Yb0.04Co4Sb12,300.0,0.000408131
Ba0.08La0.05Yb0.04Co4Sb12,400.0,0.000472647
Ba0.08La0.05Yb0.04Co4Sb12,700.0,0.000634104
Ba0.08La0.05Yb0.04Co4Sb12,1000.0,0.000685733
Ba0.10La0.05Yb0.07Co4Sb12,300.0,0.000323079
Ba0.10La0.05Yb0.07Co4Sb12,400.0,0.000382025
Ba0.10La0.05Yb0.07Co4Sb12,700.0,0.000508231
Ba0.10La0.05Yb0.07Co4Sb12,1000.0,0.000562853
Ba0.09La0.04Yb0.13Co4Sb12,300.0,0.000318923
Ba0.09La0.04Yb0.13Co4Sb12,400.0,0.000365148
Ba0.09La0.04Yb0.13Co4Sb12,700.0,0.000481211
Ba0.09La0.04Yb0.13Co4Sb12,1000.0,0.000531842
Ba0.09La0.04Yb0.14Co4Sb12,300.0,0.000284919
Ba0.09La0.04Yb0.14Co4Sb12,400.0,0.000324077
Ba0.09La0.04Yb0.14Co4Sb12,700.0,0.000410708
Ba0.09La0.04Yb0.14Co4Sb12,1000.0,0.000456768
Cu2HgSnTe4,300.0,0.00044601
Cu2HgSnTe4,400.0,0.000537733
Cu2HgSnTe4,700.0,0.000720802
Cu2HgSnSe0.8Te3.2,300.0,0.001157657
Cu2HgSnSe0.8Te3.2,400.0,0.001327833
Cu2HgSnSe0.8Te3.2,700.0,0.001600907
Cu2HgSnSe2Te2,300.0,0.002341634
Cu2HgSnSe2Te2,400.0,0.002619706
Cu2HgSnSe2Te2,700.0,0.003004802
Cu2HgSnSe3.2Te0.8,300.0,0.008834867
Cu2HgSnSe3.2Te0.8,400.0,0.010133594
Cu2HgSnSe3.2Te0.8,700.0,0.013415213
Cu2HgSnSe4,300.0,0.014547691
Cu2HgSnSe4,400.0,0.017001202
Cu2HgSnSe4,700.0,0.023805675
Cu0.98GaTe2,300.0,0.00141965
Cu0.98GaTe2,400.0,0.001701591
Cu0.98GaTe2,700.0,0.002280233
Cu0.98GaTe2,1000.0,0.002482071
Cu0.985GaTe2,300.0,0.002039051
Cu0.985GaTe2,400.0,0.00240467
Cu0.985GaTe2,700.0,0.003160207
Cu0.985GaTe2,1000.0,0.003055845
Cu0.99GaTe2,300.0,0.006135778
Cu0.99GaTe2,400.0,0.006218242
Cu0.99GaTe2,700.0,0.004097866
Cu0.99GaTe2,1000.0,0.003547946
CuGaTe2,300.0,0.046708125
CuGaTe2,400.0,0.037295415
CuGaTe2,700.0,0.00741395
CuGaTe2,1000.0,0.005547253
Sb2Te3,300.0,0.0003368
Sb2Te3,400.0,0.0005308
Sb2Te3,700.0,0.0012906
Sb1.95In0.05Te3,300.0,0.0004837
Sb1.95In0.05Te3,400.0,0.0007255
Sb1.95In0.05Te3,700.0,0.0015516
Sb1.9In0.10Te3,300.0,0.0008658
Sb1.9In0.10Te3,400.0,0.0012107
Sb1.9In0.10Te3,700.0,0.0023481
Sb1.85In0.15Te3,300.0,0.0013243
Sb1.85In0.15Te3,400.0,0.0019613
Sb1.85In0.15Te3,700.0,0.0033022
Sb1.80In0.20Te3,300.0,0.002803
Sb1.80In0.20Te3,400.0,0.0038917
Sb1.80In0.20Te3,700.0,0.0047551
Bi0.4Sb1.6Te3,300.0,0.00097
Bi0.4Sb1.6Te3,400.0,0.00058
Bi0.4Sb1.6Te3,700.0,0.00044
Bi0.4Sb1.590Ge0.01Te3,300.0,0.00111
Bi0.4Sb1.590Ge0.01Te3,400.0,0.00067
Bi0.4Sb1.590Ge0.01Te3,700.0,0.00051
Bi0.4Sb1.585Ge0.015Te3,300.0,0.00123
Bi0.4Sb1.585Ge0.015Te3,400.0,0.00072
Bi0.4Sb1.585Ge0.015Te3,700.0,0.00052
Bi0.4Sb1.580Ge0.02Te3,300.0,0.00148
Bi0.4Sb1.580Ge0.02Te3,400.0,0.00094
Bi0.4Sb1.580Ge0.02Te3,700.0,0.00066
Bi0.46Sb1.54Te3,300.0,0.001152
Bi0.46Sb1.54Te3,400.0,0.0019092
Bi0.46Sb1.54Te3,700.0,0.0024207
Znx0.005Bi0.46Sb1.54Te3.005,300.0,0.0010535
Znx0.005Bi0.46Sb1.54Te3.005,400.0,0.0017994
Znx0.005Bi0.46Sb1.54Te3.005,700.0,0.0023652
Znx0.015Bi0.46Sb1.54Te3.015,300.0,0.0010931
Znx0.015Bi0.46Sb1.54Te3.015,400.0,0.0017994
Znx0.015Bi0.46Sb1.54Te3.015,700.0,0.0022717
Znx0.03Bi0.46Sb1.54Te3.03,300.0,0.0009637
Znx0.03Bi0.46Sb1.54Te3.03,400.0,0.0016332
Znx0.03Bi0.46Sb1.54Te3.03,700.0,0.0021368
Znx0.06Bi0.46Sb1.54Te3.06,300.0,0.000782
Znx0.06Bi0.46Sb1.54Te3.06,400.0,0.0013601
Znx0.06Bi0.46Sb1.54Te3.06,700.0,0.0019581
Znx0.12Bi0.46Sb1.54Te3.12,300.0,0.0007048
Znx0.12Bi0.46Sb1.54Te3.12,400.0,0.0011787
Znx0.12Bi0.46Sb1.54Te3.12,700.0,0.0017223
Bi0.5Sb1.5Te2.7Se0.3,300.0,0.005533299
Bi0.5Sb1.5Te2.7Se0.3,400.0,0.003519351
Bi0.5Sb1.5Te2.7Se0.3,300.0,0.009256388
Bi0.5Sb1.5Te2.7Se0.3,400.0,0.00651593
YbCd2Sb2,300.0,0.002196885
YbCd2Sb2,400.0,0.002449359
YbCd2Sb2,700.0,0.003200041
YbCd1.9Mg0.1Sb2,300.0,0.002016292
YbCd1.9Mg0.1Sb2,400.0,0.002343457
YbCd1.9Mg0.1Sb2,700.0,0.003365757
YbCd1.8Mg0.2Sb2,300.0,0.003227785
YbCd1.8Mg0.2Sb2,400.0,0.003727588
YbCd1.8Mg0.2Sb2,700.0,0.005033979
YbCd1.6Mg0.4Sb2,300.0,0.006139112
YbCd1.6Mg0.4Sb2,400.0,0.007568877
YbCd1.6Mg0.4Sb2,700.0,0.008710043
YbCd1.4Mg0.6Sb2,300.0,0.014324595
YbCd1.4Mg0.6Sb2,400.0,0.017162373
YbCd1.4Mg0.6Sb2,700.0,0.014092446
YbCd1.2Mg0.8Sb2,300.0,0.006381621
YbCd1.2Mg0.8Sb2,400.0,0.007656968
YbCd1.2Mg0.8Sb2,700.0,0.009683354
Bi0.5Sb1.5Te3,300.0,0.002585549
Bi0.5Sb1.5Te3,400.0,0.003725824
Bi0.5Sb1.5Te3,600.0,0.004099923
